id2,id,caseid,ppworka,intlen,age,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,cli_disp,xideo,xparty4,co_reg3,weight,duration__in_seconds_,consent,cert,pveh_1_1,pveh_2_2,pveh_3_3,vot,n,choice_set,card,c1,pop,compensation,cost_sharing,livestock,gove,hunt,cost,protest,asc,pop2,poptime,pop2time,popzip,pop2zip,popinc,pop2inc,asc_inc,popage,pop2age,asc_age,popid,pop2id,id_card,ncost,npop,ncompensation,ncost_sharing,nlivestock,ngove,nhunt,_caseid,_panelaltid,npop2
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,2,172,1,200,2,0,90,0,1,150,2.125,1,40000,-45.969051,-9193.8105,16041000,3208199936,200,40000,1,10800,2160000,54,81.598686,16319.737,2138,1.1149775,-0.30864784,1.6363785,-0.70707279,0.33047828,-0.8480801,1.4141455,2138,803,0.095263489
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,3,193,1,400,0,0,23,50,1,100,2.125,1,160000,-91.938103,-36775.242,32082000,12832799744,400,160000,1,21600,8640000,54,163.19737,65278.949,2139,0.43453503,0.57150942,-0.81588852,-0.70707279,-0.664132,1.5350382,1.4141455,2139,803,0.32662302
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,4,214,0,200,0,1,90,0,0,50,2.125,1,40000,-45.969051,-9193.8105,16041000,3208199936,200,40000,1,10800,2160000,54,81.598686,16319.737,2140,-0.24590744,-0.30864784,-0.81588852,1.4141455,0.33047828,-0.8480801,-0.70707279,2140,803,0.095263489
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,5,235,0,200,0,0,23,50,1,200,2.125,1,40000,-45.969051,-9193.8105,16041000,3208199936,200,40000,1,10800,2160000,54,81.598686,16319.737,2141,1.7954199,-0.30864784,-0.81588852,-0.70707279,-0.664132,1.5350382,1.4141455,2141,803,0.095263489
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,6,256,0,600,1,0,90,30,1,50,2.125,1,360000,-137.90715,-82744.289,48123000,28873799680,600,360000,1,32400,19440000,54,244.79607,146877.64,2142,-0.24590744,1.4516667,0.41024503,-0.70707279,0.33047828,0.58179092,1.4141455,2142,803,2.1073363
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,7,277,0,200,1,1,180,50,1,150,2.125,1,40000,-45.969051,-9193.8105,16041000,3208199936,200,40000,1,10800,2160000,54,81.598686,16319.737,2143,1.1149775,-0.30864784,0.41024503,1.4141455,1.6665219,1.5350382,1.4141455,2143,803,0.095263489
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,2,8,298,0,200,0,0,90,50,1,50,2.125,1,40000,-45.969051,-9193.8105,16041000,3208199936,200,40000,1,10800,2160000,54,81.598686,16319.737,2144,-0.24590744,-0.30864784,-0.81588852,-0.70707279,0.33047828,1.5350382,1.4141455,2144,803,0.095263489
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,1,158,0,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2137,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2137,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,2,179,0,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2138,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2138,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,3,200,0,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2139,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2139,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,4,221,1,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2140,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2140,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,5,242,0,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2141,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2141,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,6,263,1,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2142,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2142,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,7,284,0,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2143,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2143,804,1.3105606
268,0.40799344,1530377,9,1068,54,2,2,4,2,1,1,1,5,1,4,2,84,3,1,0,Completed,1,3,1,4.0647998,1068,1,2,1.5,2,2,1,3,8,305,1,10,0,0,8,0,0,0,2.125,0,100,-2.2984526,-22.984526,802050,8020500,10,100,0,540,5400,0,4.0799341,40.799343,2144,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2144,804,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,1,144,1,400,2,1,180,0,1,50,1.25,1,160000,-85.695244,-34278.098,32051600,12820639744,1600,640000,4,29200,11680000,73,166.39732,66558.93,2145,-0.24590744,0.57150942,1.6363785,1.4141455,1.6665219,-0.8480801,1.4141455,2145,805,0.32662302
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,2,165,1,400,0,0,180,30,0,100,1.25,1,160000,-85.695244,-34278.098,32051600,12820639744,1600,640000,4,29200,11680000,73,166.39732,66558.93,2146,0.43453503,0.57150942,-0.81588852,-0.70707279,1.6665219,0.58179092,-0.70707279,2146,805,0.32662302
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,3,186,1,400,2,0,90,50,0,10,1.25,1,160000,-85.695244,-34278.098,32051600,12820639744,1600,640000,4,29200,11680000,73,166.39732,66558.93,2147,-0.79026139,0.57150942,1.6363785,-0.70707279,0.33047828,1.5350382,-0.70707279,2147,805,0.32662302
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,4,207,1,200,1,1,90,30,1,150,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2148,1.1149775,-0.30864784,0.41024503,1.4141455,0.33047828,0.58179092,1.4141455,2148,805,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,5,228,1,200,2,0,23,50,1,150,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2149,1.1149775,-0.30864784,1.6363785,-0.70707279,-0.664132,1.5350382,1.4141455,2149,805,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,6,249,0,200,0,0,180,0,1,150,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2150,1.1149775,-0.30864784,-0.81588852,-0.70707279,1.6665219,-0.8480801,1.4141455,2150,805,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,7,270,0,200,0,0,180,30,1,150,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2151,1.1149775,-0.30864784,-0.81588852,-0.70707279,1.6665219,0.58179092,1.4141455,2151,805,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,1,8,291,1,200,2,0,23,30,0,50,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2152,-0.24590744,-0.30864784,1.6363785,-0.70707279,-0.664132,0.58179092,-0.70707279,2152,805,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,1,151,0,200,0,0,23,50,0,10,1.25,1,40000,-42.847622,-8569.5244,16025800,3205159936,800,160000,4,14600,2920000,73,83.198662,16639.732,2145,-0.79026139,-0.30864784,-0.81588852,-0.70707279,-0.664132,1.5350382,-0.70707279,2145,806,0.095263489
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,2,172,0,600,1,1,90,50,1,10,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2146,-0.79026139,1.4516667,0.41024503,1.4141455,0.33047828,1.5350382,1.4141455,2146,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,3,193,0,600,0,1,23,0,1,50,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2147,-0.24590744,1.4516667,-0.81588852,1.4141455,-0.664132,-0.8480801,1.4141455,2147,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,4,214,0,600,0,0,180,50,0,100,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2148,0.43453503,1.4516667,-0.81588852,-0.70707279,1.6665219,1.5350382,-0.70707279,2148,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,5,235,0,400,1,1,90,0,0,200,1.25,1,160000,-85.695244,-34278.098,32051600,12820639744,1600,640000,4,29200,11680000,73,166.39732,66558.93,2149,1.7954199,0.57150942,0.41024503,1.4141455,0.33047828,-0.8480801,-0.70707279,2149,806,0.32662302
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,6,256,1,600,2,1,23,30,0,100,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2150,0.43453503,1.4516667,1.6363785,1.4141455,-0.664132,0.58179092,-0.70707279,2150,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,7,277,1,600,1,1,90,50,0,100,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2151,0.43453503,1.4516667,0.41024503,1.4141455,0.33047828,1.5350382,-0.70707279,2151,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,2,8,298,0,600,0,1,180,0,1,10,1.25,1,360000,-128.54286,-77125.719,48077400,28846440448,2400,1440000,4,43800,26280000,73,249.59598,149757.59,2152,-0.79026139,1.4516667,-0.81588852,1.4141455,1.6665219,-0.8480801,1.4141455,2152,806,2.1073363
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,1,158,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2145,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2145,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,2,179,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2146,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2146,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,3,200,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2147,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2147,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,4,221,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2148,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2148,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,5,242,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2149,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2149,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,6,263,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2150,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2150,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,7,284,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2151,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2151,807,1.3105606
269,0.4159933,1909057,6,2065,73,3,3,1,2,1,2,4,3,1,4,1,84,3,1,0,Completed,5,2,1,0.4454,2065,1,2,1.2,1.4,1.8,1,3,8,305,0,10,0,0,8,0,0,0,1.25,0,100,-2.1423812,-21.423811,801290,8012900,40,400,0,730,7300,0,4.1599331,41.599331,2152,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2152,807,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,1,144,1,400,0,0,23,30,0,50,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2153,-0.24590744,0.57150942,-0.81588852,-0.70707279,-0.664132,0.58179092,-0.70707279,2153,808,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,2,165,1,600,1,1,23,0,1,10,1.25,1,360000,-135.75629,-81453.766,48544200,29126520832,2400,1440000,4,16800,10080000,28,254.3959,152637.55,2154,-0.79026139,1.4516667,0.41024503,1.4141455,-0.664132,-0.8480801,1.4141455,2154,808,2.1073363
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,3,186,1,400,2,1,180,30,1,200,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2155,1.7954199,0.57150942,1.6363785,1.4141455,1.6665219,0.58179092,1.4141455,2155,808,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,4,207,1,400,1,1,23,30,0,200,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2156,1.7954199,0.57150942,0.41024503,1.4141455,-0.664132,0.58179092,-0.70707279,2156,808,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,5,228,0,400,1,1,180,0,1,100,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2157,0.43453503,0.57150942,0.41024503,1.4141455,1.6665219,-0.8480801,1.4141455,2157,808,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,6,249,1,200,1,0,23,50,1,10,1.25,1,40000,-45.252094,-9050.4189,16181400,3236280064,800,160000,4,5600,1120000,28,84.798637,16959.727,2158,-0.79026139,-0.30864784,0.41024503,-0.70707279,-0.664132,1.5350382,1.4141455,2158,808,0.095263489
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,7,270,1,400,0,1,180,30,0,10,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2159,-0.79026139,0.57150942,-0.81588852,1.4141455,1.6665219,0.58179092,-0.70707279,2159,808,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,1,8,291,0,600,1,0,23,0,0,200,1.25,1,360000,-135.75629,-81453.766,48544200,29126520832,2400,1440000,4,16800,10080000,28,254.3959,152637.55,2160,1.7954199,1.4516667,0.41024503,-0.70707279,-0.664132,-0.8480801,-0.70707279,2160,808,2.1073363
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,1,151,0,200,2,1,180,0,1,100,1.25,1,40000,-45.252094,-9050.4189,16181400,3236280064,800,160000,4,5600,1120000,28,84.798637,16959.727,2153,0.43453503,-0.30864784,1.6363785,1.4141455,1.6665219,-0.8480801,1.4141455,2153,809,0.095263489
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,2,172,0,400,2,0,90,30,0,150,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2154,1.1149775,0.57150942,1.6363785,-0.70707279,0.33047828,0.58179092,-0.70707279,2154,809,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,3,193,0,200,0,0,23,0,0,150,1.25,1,40000,-45.252094,-9050.4189,16181400,3236280064,800,160000,4,5600,1120000,28,84.798637,16959.727,2155,1.1149775,-0.30864784,-0.81588852,-0.70707279,-0.664132,-0.8480801,-0.70707279,2155,809,0.095263489
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,4,214,0,200,0,0,180,0,1,100,1.25,1,40000,-45.252094,-9050.4189,16181400,3236280064,800,160000,4,5600,1120000,28,84.798637,16959.727,2156,0.43453503,-0.30864784,-0.81588852,-0.70707279,1.6665219,-0.8480801,1.4141455,2156,809,0.095263489
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,5,235,1,200,2,0,23,30,0,200,1.25,1,40000,-45.252094,-9050.4189,16181400,3236280064,800,160000,4,5600,1120000,28,84.798637,16959.727,2157,1.7954199,-0.30864784,1.6363785,-0.70707279,-0.664132,0.58179092,-0.70707279,2157,809,0.095263489
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,6,256,0,400,2,1,180,0,0,50,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2158,-0.24590744,0.57150942,1.6363785,1.4141455,1.6665219,-0.8480801,-0.70707279,2158,809,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,7,277,0,600,2,0,90,50,1,150,1.25,1,360000,-135.75629,-81453.766,48544200,29126520832,2400,1440000,4,16800,10080000,28,254.3959,152637.55,2159,1.1149775,1.4516667,1.6363785,-0.70707279,0.33047828,1.5350382,1.4141455,2159,809,2.1073363
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,2,8,298,1,400,2,1,90,30,1,10,1.25,1,160000,-90.504189,-36201.676,32362800,12945120256,1600,640000,4,11200,4480000,28,169.59727,67838.906,2160,-0.79026139,0.57150942,1.6363785,1.4141455,0.33047828,0.58179092,1.4141455,2160,809,0.32662302
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,1,158,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2153,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2153,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,2,179,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2154,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2154,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,3,200,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2155,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2155,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,4,221,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2156,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2156,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,5,242,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2157,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2157,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,6,263,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2158,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2158,810,1.3105606
270,0.42399317,1666941,1,1297,28,4,5,1,1,1,1,4,5,1,4,1,84,1,1,0,Completed,1,3,1,1.4523,1297,1,3,0,2,0.5,1,3,7,284,0,10,0,0,8,0,0,0,1.25,0,100,-2.2626047,-22.626047,809070,8090700,40,400,0,280,2800,0,4.2399316,42.399319,2159,-0.92634994,-1.1447972,-0.81588852,-0.70707279,-0.88680595,-0.8480801,-0.70707279,2159,810,1.3105606
